location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,life_expectancy
114929,Poland,2020-09-24,82809.0,1136.0,2369.0,25.0,0.0,1964.0,3071718.0,0.0462,0.0,0.0,0.0,78.73
114930,Poland,2020-09-25,84396.0,1587.0,2392.0,23.0,0.0,1995.0,3095373.0,0.0511,0.0,0.0,0.0,78.73
114931,Poland,2020-09-26,85980.0,1584.0,2424.0,32.0,0.0,2134.0,3117767.0,0.0542,0.0,0.0,0.0,78.73
114932,Poland,2020-09-27,87330.0,1350.0,2432.0,8.0,0.0,2223.0,3136297.0,0.0573,0.0,0.0,0.0,78.73
114933,Poland,2020-09-28,88636.0,1306.0,2447.0,15.0,0.0,2305.0,3149201.0,0.0608,0.0,0.0,0.0,78.73
114934,Poland,2020-09-29,89962.0,1326.0,2483.0,36.0,0.0,2399.0,3171562.0,0.0641,0.0,0.0,0.0,78.73
114935,Poland,2020-09-30,91514.0,1552.0,2513.0,30.0,0.0,2481.0,3197636.0,0.0659,0.0,0.0,0.0,78.73
114936,Poland,2020-10-01,93481.0,1967.0,2543.0,30.0,0.0,2560.0,3226595.0,0.0689,0.0,0.0,0.0,78.73
114937,Poland,2020-10-02,95773.0,2292.0,2570.0,27.0,0.0,2702.0,3253095.0,0.0721,0.0,0.0,0.0,78.73
114938,Poland,2020-10-03,98140.0,2367.0,2604.0,34.0,0.0,2850.0,3282541.0,0.0738,0.0,0.0,0.0,78.73
114939,Poland,2020-10-04,100074.0,1934.0,2630.0,26.0,0.0,2977.0,3307795.0,0.0743,0.0,0.0,0.0,78.73
114940,Poland,2020-10-05,102080.0,2006.0,2659.0,29.0,0.0,3158.0,3325513.0,0.0763,0.0,0.0,0.0,78.73
114941,Poland,2020-10-06,104316.0,2236.0,2717.0,58.0,0.0,3719.0,3348809.0,0.081,0.0,0.0,0.0,78.73
114942,Poland,2020-10-07,107319.0,3003.0,2792.0,75.0,0.0,4000.0,3381227.0,0.0861,0.0,0.0,0.0,78.73
114943,Poland,2020-10-08,111599.0,4280.0,2867.0,75.0,0.0,4138.0,3423975.0,0.0918,0.0,0.0,0.0,78.73
114944,Poland,2020-10-09,116338.0,4739.0,2919.0,52.0,0.0,4407.0,3455011.0,0.1018,0.0,0.0,0.0,78.73
114945,Poland,2020-10-10,121638.0,5300.0,2972.0,53.0,0.0,4725.0,3490970.0,0.1127,0.0,0.0,0.0,78.73
114946,Poland,2020-10-11,125816.0,4178.0,3004.0,32.0,0.0,4924.0,3521257.0,0.1206,0.0,0.0,0.0,78.73
114947,Poland,2020-10-12,130210.0,4394.0,3039.0,35.0,0.0,5262.0,3545486.0,0.1279,0.0,0.0,0.0,78.73
114948,Poland,2020-10-13,135278.0,5068.0,3101.0,62.0,0.0,5669.0,3577867.0,0.1352,0.0,0.0,0.0,78.73
114949,Poland,2020-10-14,141804.0,6526.0,3217.0,116.0,0.0,6084.0,3620572.0,0.1441,0.0,0.0,0.0,78.73
114950,Poland,2020-10-15,149903.0,8099.0,3308.0,91.0,0.0,6538.0,3682787.0,0.148,0.0,0.0,0.0,78.73
114951,Poland,2020-10-16,157608.0,7705.0,3440.0,132.0,0.0,6980.0,3732187.0,0.1489,0.0,0.0,0.0,78.73
114952,Poland,2020-10-17,167230.0,9622.0,3524.0,84.0,0.0,0.0,3779791.0,0.1579,0.0,0.0,0.0,78.73
114953,Poland,2020-10-18,175766.0,8536.0,3573.0,49.0,0.0,8076.0,3814664.0,0.1702,0.0,0.0,0.0,78.73
114954,Poland,2020-10-19,183248.0,7482.0,3614.0,41.0,0.0,8375.0,3850148.0,0.1741,0.0,0.0,0.0,78.73
114955,Poland,2020-10-20,192539.0,9291.0,3721.0,107.0,0.0,8962.0,3889947.0,0.1835,0.0,0.0,0.0,78.73
114956,Poland,2020-10-21,202579.0,10040.0,3851.0,130.0,0.0,9439.0,3948032.0,0.1856,0.0,0.0,0.0,78.73
114957,Poland,2020-10-22,214686.0,12107.0,4019.0,168.0,0.0,10091.0,3996745.0,0.2063,0.0,0.0,0.0,78.73
114958,Poland,2020-10-23,228318.0,13632.0,4172.0,153.0,0.0,10788.0,4056555.0,0.218,0.0,0.0,0.0,78.73
114959,Poland,2020-10-24,241946.0,13628.0,4351.0,179.0,0.0,11496.0,4110475.0,0.2259,0.0,0.0,0.0,78.73
114960,Poland,2020-10-25,253688.0,11742.0,4438.0,87.0,0.0,11887.0,4163105.0,0.2236,0.0,0.0,0.0,78.73
114961,Poland,2020-10-26,263929.0,10241.0,4483.0,45.0,0.0,12282.0,4212348.0,0.2228,0.0,0.0,0.0,78.73
114962,Poland,2020-10-27,280229.0,16300.0,4615.0,132.0,0.0,13291.0,4276444.0,0.2269,0.0,0.0,0.0,78.73
114963,Poland,2020-10-28,299049.0,18820.0,4849.0,234.0,0.0,13931.0,4335589.0,0.2489,0.0,0.0,0.0,78.73
114964,Poland,2020-10-29,319205.0,20156.0,5149.0,300.0,0.0,14631.0,4404544.0,0.2563,0.0,0.0,0.0,78.73
114965,Poland,2020-10-30,340834.0,21629.0,5351.0,202.0,0.0,15444.0,4480103.0,0.2657,0.0,0.0,0.0,78.73
114966,Poland,2020-10-31,362731.0,21897.0,5631.0,280.0,0.0,16144.0,4536794.0,0.2833,0.0,0.0,0.0,78.73
114967,Poland,2020-11-01,379902.0,17171.0,5783.0,152.0,0.0,16427.0,4585135.0,0.2991,0.0,0.0,0.0,78.73
114968,Poland,2020-11-02,395480.0,15578.0,5875.0,92.0,0.0,17223.0,4649236.0,0.3011,0.0,0.0,0.0,78.73
114969,Poland,2020-11-03,414844.0,19364.0,6102.0,227.0,0.0,18160.0,4712224.0,0.3089,0.0,0.0,0.0,78.73
114970,Poland,2020-11-04,439536.0,24692.0,6475.0,373.0,0.0,18654.0,4779914.0,0.3162,0.0,0.0,0.0,78.73
114971,Poland,2020-11-05,466679.0,27143.0,6842.0,367.0,0.0,19114.0,4845330.0,0.3346,0.0,0.0,0.0,78.73
114972,Poland,2020-11-06,493765.0,27086.0,7287.0,445.0,0.0,19479.0,4919545.0,0.348,0.0,0.0,0.0,78.73
114973,Poland,2020-11-07,521640.0,27875.0,7636.0,349.0,0.0,20249.0,4985060.0,0.3545,0.0,0.0,0.0,78.73
114974,Poland,2020-11-08,546425.0,24785.0,7872.0,236.0,0.0,20214.0,5044824.0,0.3623,0.0,0.0,0.0,78.73
114975,Poland,2020-11-09,568138.0,21713.0,8045.0,173.0,0.0,20967.0,5086938.0,0.3945,0.0,0.0,0.0,78.73
114976,Poland,2020-11-10,593592.0,25454.0,8375.0,330.0,0.0,21640.0,5140451.0,0.4174,0.0,0.0,0.0,78.73
114977,Poland,2020-11-11,618813.0,25221.0,8805.0,430.0,0.0,21521.0,5192470.0,0.4345,0.0,0.0,0.0,78.73
114978,Poland,2020-11-12,641496.0,22683.0,9080.0,275.0,0.0,21899.0,5248818.0,0.4333,0.0,0.0,0.0,78.73
114979,Poland,2020-11-13,665547.0,24051.0,9499.0,419.0,0.0,22298.0,5304785.0,0.4459,0.0,0.0,0.0,78.73
114980,Poland,2020-11-14,691118.0,25571.0,10045.0,546.0,0.0,22320.0,5359757.0,0.4523,0.0,0.0,0.0,78.73
114981,Poland,2020-11-15,712972.0,21854.0,10348.0,303.0,0.0,21988.0,5405065.0,0.4623,0.0,0.0,0.0,78.73
114982,Poland,2020-11-16,733788.0,20816.0,10491.0,143.0,0.0,22458.0,5439161.0,0.4703,0.0,0.0,0.0,78.73
114983,Poland,2020-11-17,752940.0,19152.0,10848.0,357.0,0.0,23033.0,5480117.0,0.4691,0.0,0.0,0.0,78.73
114984,Poland,2020-11-18,772823.0,19883.0,11451.0,603.0,0.0,22812.0,5535846.0,0.4485,0.0,0.0,0.0,78.73
114985,Poland,2020-11-19,796798.0,23975.0,12088.0,637.0,0.0,22536.0,5592687.0,0.4516,0.0,0.0,0.0,78.73
114986,Poland,2020-11-20,819262.0,22464.0,12714.0,626.0,0.0,22643.0,5646377.0,0.45,0.0,0.0,0.0,78.73
114987,Poland,2020-11-21,843475.0,24213.0,13288.0,574.0,0.0,22478.0,5688791.0,0.463,0.0,0.0,0.0,78.73
114988,Poland,2020-11-22,861331.0,17856.0,13618.0,330.0,0.0,22094.0,5730736.0,0.4556,0.0,0.0,0.0,78.73
114989,Poland,2020-11-23,876333.0,15002.0,13774.0,156.0,0.0,22234.0,5757602.0,0.4476,0.0,0.0,0.0,78.73
114990,Poland,2020-11-24,909066.0,32733.0,14314.0,540.0,0.0,22405.0,5790445.0,0.5031,0.0,0.0,0.0,78.73
114991,Poland,2020-11-25,924422.0,15356.0,14988.0,674.0,0.0,22119.0,5837721.0,0.5022,0.0,0.0,0.0,78.73
114992,Poland,2020-11-26,941112.0,16690.0,15568.0,580.0,0.0,21636.0,5881914.0,0.499,0.0,0.0,0.0,78.73
114993,Poland,2020-11-27,958416.0,17304.0,16147.0,579.0,0.0,21691.0,5927378.0,0.4952,0.0,0.0,0.0,78.73
114994,Poland,2020-11-28,973593.0,15177.0,16746.0,599.0,0.0,21476.0,5968348.0,0.4654,0.0,0.0,0.0,78.73
114995,Poland,2020-11-29,985075.0,11482.0,17029.0,283.0,0.0,21059.0,5992512.0,0.4727,0.0,0.0,0.0,78.73
114996,Poland,2020-11-30,990811.0,5736.0,17150.0,121.0,0.0,21504.0,6017175.0,0.441,0.0,0.0,0.0,78.73
114997,Poland,2020-12-01,999924.0,9113.0,17599.0,449.0,0.0,21351.0,6054813.0,0.3437,0.0,0.0,0.0,78.73
114998,Poland,2020-12-02,1013747.0,13823.0,18208.0,609.0,0.0,20855.0,6095913.0,0.346,0.0,0.0,0.0,78.73
114999,Poland,2020-12-03,1028610.0,14863.0,18828.0,620.0,0.0,20477.0,6133163.0,0.3482,0.0,0.0,0.0,78.73
115000,Poland,2020-12-04,1041846.0,13236.0,19359.0,531.0,0.0,20135.0,6172722.0,0.3401,0.0,0.0,0.0,78.73
115001,Poland,2020-12-05,1054273.0,12427.0,19861.0,502.0,0.0,19895.0,6207568.0,0.3373,0.0,0.0,0.0,78.73
115002,Poland,2020-12-06,1063449.0,9176.0,20089.0,228.0,0.0,19363.0,6230744.0,0.329,0.0,0.0,0.0,78.73
115003,Poland,2020-12-07,1067870.0,4421.0,20181.0,92.0,0.0,19917.0,6249735.0,0.3313,0.0,0.0,0.0,78.73
115004,Poland,2020-12-08,1076180.0,8310.0,20592.0,411.0,0.0,19917.0,6278952.0,0.3402,0.0,0.0,0.0,78.73
115005,Poland,2020-12-09,1088346.0,12166.0,21160.0,568.0,0.0,19459.0,6319309.0,0.3339,0.0,0.0,0.0,78.73
115006,Poland,2020-12-10,1102096.0,13750.0,21630.0,470.0,0.0,19131.0,6356826.0,0.3286,0.0,0.0,0.0,78.73
115007,Poland,2020-12-11,1115201.0,13105.0,22174.0,544.0,0.0,18941.0,6390062.0,0.3375,0.0,0.0,0.0,78.73
115008,Poland,2020-12-12,1126700.0,11499.0,22676.0,502.0,0.0,18778.0,6422744.0,0.3366,0.0,0.0,0.0,78.73
115009,Poland,2020-12-13,1135676.0,8976.0,22864.0,188.0,0.0,18533.0,6444285.0,0.3382,0.0,0.0,0.0,78.73
115010,Poland,2020-12-14,1140572.0,4896.0,22960.0,96.0,0.0,18813.0,6463741.0,0.3397,0.0,0.0,0.0,78.73
115011,Poland,2020-12-15,1147446.0,6874.0,23309.0,349.0,0.0,19210.0,6493573.0,0.3321,0.0,0.0,0.0,78.73
115012,Poland,2020-12-16,1159901.0,12455.0,23914.0,605.0,0.0,18899.0,6534626.0,0.3323,0.0,0.0,0.0,78.73
115013,Poland,2020-12-17,1171854.0,11953.0,24345.0,431.0,0.0,18707.0,6570637.0,0.3263,0.0,0.0,0.0,78.73
115014,Poland,2020-12-18,1182864.0,11010.0,24771.0,426.0,0.0,18542.0,6603657.0,0.3168,0.0,0.0,0.0,78.73
115015,Poland,2020-12-19,1194110.0,11246.0,25254.0,483.0,0.0,18342.0,6632735.0,0.321,0.0,0.0,0.0,78.73
115016,Poland,2020-12-20,1202700.0,8590.0,25397.0,143.0,0.0,18180.0,6654502.0,0.3188,0.0,0.0,0.0,78.73
115017,Poland,2020-12-21,1207333.0,4633.0,25474.0,77.0,0.0,18376.0,6673403.0,0.3184,0.0,0.0,0.0,78.73
115018,Poland,2020-12-22,1214525.0,7192.0,25783.0,309.0,0.0,18521.0,6702255.0,0.3214,0.0,0.0,0.0,78.73
115019,Poland,2020-12-23,1226883.0,12358.0,26255.0,472.0,0.0,17794.0,6735480.0,0.3335,0.0,0.0,0.0,78.73
115020,Poland,2020-12-24,1239998.0,13115.0,26752.0,497.0,0.0,17239.0,6771320.0,0.3396,0.0,0.0,0.0,78.73
115021,Poland,2020-12-25,1249079.0,9081.0,26992.0,240.0,0.0,16735.0,6791755.0,0.352,0.0,0.0,0.0,78.73
115022,Poland,2020-12-26,1253957.0,4878.0,27061.0,69.0,0.0,16457.0,6805821.0,0.3458,0.0,0.0,0.0,78.73
115023,Poland,2020-12-27,1257799.0,3842.0,27118.0,57.0,0.0,16686.0,6818275.0,0.3364,0.0,0.0,0.0,78.73
115024,Poland,2020-12-28,1261010.0,3211.0,27147.0,29.0,0.0,17078.0,6834271.0,0.3337,2000.0,2000.0,0.0,78.73
115025,Poland,2020-12-29,1268634.0,7624.0,27454.0,307.0,0.0,17299.0,6867381.0,0.3277,6300.0,6300.0,0.0,78.73
115026,Poland,2020-12-30,1281414.0,12780.0,28019.0,565.0,0.0,17228.0,6902450.0,0.3266,36300.0,36300.0,0.0,78.73
115027,Poland,2020-12-31,1294878.0,13464.0,28554.0,535.0,0.0,16970.0,6941502.0,0.3225,47600.0,47600.0,0.0,78.73
115028,Poland,2021-01-01,1305774.0,10896.0,28956.0,402.0,0.0,16757.0,6988226.0,0.2886,0.0,0.0,0.0,78.73
115029,Poland,2021-01-02,1312780.0,7006.0,29058.0,102.0,0.0,16601.0,7015830.0,0.2801,50391.0,50391.0,0.0,78.73
115030,Poland,2021-01-03,1318562.0,5782.0,29119.0,61.0,0.0,16786.0,7045448.0,0.2675,50833.0,50833.0,0.0,78.73
115031,Poland,2021-01-04,1322947.0,4385.0,29161.0,42.0,0.0,17130.0,7070884.0,0.2618,92220.0,92220.0,0.0,78.73
115032,Poland,2021-01-05,1330543.0,7596.0,29502.0,341.0,0.0,17191.0,7119350.0,0.2457,140226.0,140226.0,0.0,78.73
115033,Poland,2021-01-06,1344763.0,14220.0,30055.0,553.0,0.0,17057.0,7171108.0,0.2358,160359.0,160359.0,0.0,78.73
115034,Poland,2021-01-07,1356882.0,12119.0,30241.0,186.0,0.0,16727.0,7227865.0,0.2165,188956.0,188956.0,0.0,78.73
115035,Poland,2021-01-08,1365645.0,8763.0,30574.0,333.0,0.0,0.0,7278042.0,0.2066,198787.0,198787.0,0.0,78.73
115036,Poland,2021-01-09,1376389.0,10744.0,31011.0,437.0,0.0,0.0,7336413.0,0.1984,200022.0,200022.0,0.0,78.73
115037,Poland,2021-01-10,1385522.0,9133.0,31189.0,178.0,0.0,0.0,7380144.0,0.2001,203053.0,203053.0,0.0,78.73
115038,Poland,2021-01-11,1390385.0,4863.0,31264.0,75.0,0.0,16681.0,7395379.0,0.2078,257834.0,257834.0,0.0,78.73
115039,Poland,2021-01-12,1395779.0,5394.0,31593.0,329.0,0.0,16859.0,7444872.0,0.2004,309620.0,309620.0,0.0,78.73
115040,Poland,2021-01-13,1404905.0,9126.0,32074.0,481.0,0.0,16553.0,7518245.0,0.1733,369212.0,369212.0,0.0,78.73
115041,Poland,2021-01-14,1414362.0,9457.0,32456.0,382.0,0.0,16250.0,7597035.0,0.1557,410480.0,410480.0,0.0,78.73
115042,Poland,2021-01-15,1422320.0,7958.0,32844.0,388.0,0.0,16083.0,7669669.0,0.1447,436963.0,436963.0,0.0,78.73
115043,Poland,2021-01-16,1429612.0,7292.0,33213.0,369.0,0.0,15887.0,7738223.0,0.1325,457303.0,457303.0,0.0,78.73
115044,Poland,2021-01-17,1435582.0,5970.0,33355.0,142.0,0.0,15588.0,7792978.0,0.1213,469466.0,468795.0,671.0,78.73
115045,Poland,2021-01-18,1438914.0,3332.0,33407.0,52.0,0.0,15716.0,7817822.0,0.1149,495164.0,491696.0,3468.0,78.73
115046,Poland,2021-01-19,1443804.0,4890.0,33698.0,291.0,0.0,15667.0,7865392.0,0.1142,541229.0,530055.0,11174.0,78.73
115047,Poland,2021-01-20,1450747.0,6943.0,34141.0,443.0,0.0,15324.0,7913249.0,0.1161,591785.0,566793.0,24992.0,78.73
115048,Poland,2021-01-21,1457755.0,7008.0,34561.0,420.0,0.0,14928.0,7959920.0,0.1196,644999.0,605313.0,39686.0,78.73
115049,Poland,2021-01-22,1464448.0,6693.0,34908.0,347.0,0.0,14614.0,8004375.0,0.1259,684277.0,638798.0,45479.0,78.73
115050,Poland,2021-01-23,1470879.0,6431.0,35253.0,345.0,0.0,14528.0,8048346.0,0.1331,701164.0,654184.0,46980.0,78.73
115051,Poland,2021-01-24,1475445.0,4566.0,35363.0,110.0,0.0,14377.0,8079091.0,0.1393,707474.0,659753.0,47721.0,78.73
115052,Poland,2021-01-25,1478119.0,2674.0,35401.0,38.0,0.0,14544.0,8098827.0,0.1395,776987.0,701222.0,75765.0,78.73
115053,Poland,2021-01-26,1482722.0,4603.0,35665.0,264.0,0.0,14596.0,8140873.0,0.1413,905457.0,782413.0,123044.0,78.73
115054,Poland,2021-01-27,1489512.0,6790.0,36054.0,389.0,0.0,14120.0,8187544.0,0.1413,1008253.0,858474.0,149779.0,78.73
115055,Poland,2021-01-28,1496665.0,7153.0,36443.0,389.0,0.0,13879.0,8234417.0,0.1417,1097036.0,917908.0,179128.0,78.73
115056,Poland,2021-01-29,1502810.0,6145.0,36780.0,337.0,0.0,13726.0,0.0,0.1398,1141081.0,945600.0,195481.0,78.73
115057,Poland,2021-01-30,1508674.0,5864.0,37082.0,302.0,0.0,13654.0,8323108.0,0.1376,1156931.0,958453.0,198478.0,78.73
115058,Poland,2021-01-31,1513385.0,4711.0,37180.0,98.0,0.0,13339.0,8355128.0,0.1374,1176904.0,976367.0,200537.0,78.73
115059,Poland,2021-02-01,1515889.0,2504.0,37222.0,42.0,0.0,13507.0,8376500.0,0.136,1231716.0,998587.0,233129.0,78.73
115060,Poland,2021-02-02,1520215.0,4326.0,37476.0,254.0,0.0,13512.0,8418114.0,0.1352,1342435.0,1053245.0,289190.0,78.73
115061,Poland,2021-02-03,1527016.0,6801.0,37897.0,421.0,0.0,13225.0,8464718.0,0.1353,1461578.0,1117146.0,344432.0,78.73
115062,Poland,2021-02-04,1533511.0,6495.0,38344.0,447.0,0.0,12945.0,8508292.0,0.1345,1566604.0,1171229.0,395375.0,78.73
115063,Poland,2021-02-05,1539564.0,6053.0,38712.0,368.0,0.0,12837.0,8549490.0,0.1358,1617764.0,1193034.0,424730.0,78.73
115064,Poland,2021-02-06,1545530.0,5966.0,38994.0,282.0,0.0,12743.0,8593146.0,0.1365,1641158.0,1200793.0,440365.0,78.73
115065,Poland,2021-02-07,1550255.0,4725.0,39087.0,93.0,0.0,12528.0,8624151.0,0.1371,1656708.0,1206212.0,450496.0,78.73
115066,Poland,2021-02-08,1552686.0,2431.0,39132.0,45.0,0.0,12559.0,8644972.0,0.1371,0.0,0.0,0.0,78.73
115067,Poland,2021-02-09,1556685.0,3999.0,39360.0,228.0,0.0,12677.0,8687929.0,0.1352,1773715.0,1291569.0,482146.0,78.73
115068,Poland,2021-02-10,1563645.0,6960.0,39721.0,361.0,0.0,12472.0,8739528.0,0.1333,0.0,0.0,0.0,78.73
115069,Poland,2021-02-11,1570658.0,7013.0,40177.0,456.0,0.0,12227.0,8790724.0,0.1315,1993739.0,1413132.0,580607.0,78.73
115070,Poland,2021-02-12,1577036.0,6378.0,40424.0,247.0,0.0,12215.0,8838972.0,0.1294,2071009.0,1446102.0,624907.0,78.73
115071,Poland,2021-02-13,1583621.0,6585.0,40709.0,285.0,0.0,12163.0,8887966.0,0.1292,2107089.0,1466439.0,640650.0,78.73
115072,Poland,2021-02-14,1588955.0,5334.0,40807.0,98.0,0.0,11962.0,8922096.0,0.1299,2122245.0,1476274.0,645971.0,78.73
115073,Poland,2021-02-15,1591497.0,2542.0,40832.0,25.0,0.0,12026.0,8944456.0,0.1296,2159146.0,1500911.0,658235.0,78.73
115074,Poland,2021-02-16,1596673.0,5176.0,41028.0,196.0,0.0,12318.0,8990197.0,0.1323,2230117.0,1538737.0,691380.0,78.73
115075,Poland,2021-02-17,1605372.0,8699.0,41308.0,280.0,0.0,12225.0,9044465.0,0.1368,2384794.0,1610734.0,774060.0,78.73
115076,Poland,2021-02-18,1614446.0,9074.0,41582.0,274.0,0.0,12188.0,9098024.0,0.1425,2556999.0,1691115.0,865884.0,78.73
115077,Poland,2021-02-19,1623218.0,8772.0,41823.0,241.0,0.0,12441.0,9147093.0,0.1499,2660776.0,1743841.0,916935.0,78.73
115078,Poland,2021-02-20,1631727.0,8509.0,42077.0,254.0,0.0,12517.0,9197128.0,0.1556,2697815.0,1772133.0,925682.0,78.73
115079,Poland,2021-02-21,1638767.0,7040.0,42171.0,94.0,0.0,12609.0,9234183.0,0.1596,2715159.0,1785194.0,929965.0,78.73
115080,Poland,2021-02-22,1642658.0,3891.0,42188.0,17.0,0.0,12868.0,9258891.0,0.1627,2759436.0,1824654.0,934782.0,78.73
115081,Poland,2021-02-23,1648962.0,6304.0,42436.0,248.0,0.0,13350.0,9300399.0,0.1686,0.0,0.0,0.0,78.73
115082,Poland,2021-02-24,1661109.0,12147.0,42808.0,372.0,0.0,13477.0,9361567.0,0.1758,2990683.0,1959165.0,1031518.0,78.73
115083,Poland,2021-02-25,1673252.0,12143.0,43094.0,286.0,0.0,13818.0,9418440.0,0.1835,0.0,0.0,0.0,78.73
115084,Poland,2021-02-26,1684788.0,11536.0,43353.0,259.0,0.0,14058.0,9471208.0,0.19,3269812.0,2101754.0,1168058.0,78.73
115085,Poland,2021-02-27,1696885.0,12097.0,43656.0,303.0,0.0,0.0,9527653.0,0.1971,0.0,0.0,0.0,78.73
115086,Poland,2021-02-28,1706986.0,10101.0,43769.0,113.0,0.0,0.0,9571171.0,0.2024,3336354.0,2149607.0,1186747.0,78.73
115087,Poland,2021-03-01,1711772.0,4786.0,43793.0,24.0,0.0,14929.0,9597667.0,0.204,3383426.0,2190526.0,1192900.0,78.73
115088,Poland,2021-03-02,1719708.0,7936.0,44008.0,215.0,0.0,15400.0,9647178.0,0.204,0.0,0.0,0.0,78.73
115089,Poland,2021-03-03,1735406.0,15698.0,44360.0,352.0,0.0,15591.0,9709237.0,0.2137,3619316.0,2338137.0,1281179.0,78.73
115090,Poland,2021-03-04,1750659.0,15253.0,44649.0,289.0,0.0,15992.0,9771618.0,0.2192,3791577.0,2424929.0,1366648.0,78.73
115091,Poland,2021-03-05,1766490.0,15831.0,44912.0,263.0,0.0,16423.0,9830224.0,0.2276,0.0,0.0,0.0,78.73
115092,Poland,2021-03-06,1781345.0,14855.0,45159.0,247.0,0.0,16725.0,9892083.0,0.2318,3951104.0,2526389.0,1424715.0,78.73
115093,Poland,2021-03-07,1794914.0,13569.0,45285.0,126.0,0.0,16861.0,9941773.0,0.2373,0.0,0.0,0.0,78.73
115094,Poland,2021-03-08,1801083.0,6169.0,45317.0,32.0,0.0,17337.0,9972993.0,0.238,4004734.0,2570094.0,1434640.0,78.73
115095,Poland,2021-03-09,1811036.0,9953.0,45599.0,282.0,0.0,18105.0,10026386.0,0.2408,4086863.0,2641693.0,1445170.0,78.73
115096,Poland,2021-03-10,1828313.0,17277.0,45997.0,398.0,0.0,18378.0,10094148.0,0.2414,0.0,0.0,0.0,78.73
115097,Poland,2021-03-11,1849424.0,21111.0,46373.0,376.0,0.0,18686.0,10166877.0,0.2499,4391256.0,2835856.0,1555400.0,78.73
115098,Poland,2021-03-12,1868297.0,18873.0,46724.0,351.0,0.0,19102.0,10232207.0,0.2533,4487273.0,2891753.0,1595520.0,78.73
115099,Poland,2021-03-13,1889360.0,21063.0,47068.0,344.0,0.0,19541.0,10304911.0,0.2616,4517537.0,2914792.0,1602745.0,78.73
115100,Poland,2021-03-14,1906632.0,17272.0,47178.0,110.0,0.0,19654.0,10364307.0,0.2644,4530783.0,2924629.0,1606154.0,78.73
115101,Poland,2021-03-15,1917527.0,10895.0,47206.0,28.0,0.0,20249.0,10406359.0,0.2687,4557060.0,2946767.0,1610293.0,78.73
115102,Poland,2021-03-16,1931921.0,14394.0,47578.0,372.0,0.0,21183.0,10469604.0,0.2727,4605929.0,2984642.0,1621287.0,78.73
115103,Poland,2021-03-17,1956974.0,25053.0,48032.0,454.0,0.0,21511.0,10553760.0,0.2799,4738902.0,3074378.0,1664524.0,78.73
115104,Poland,2021-03-18,1984248.0,27274.0,48388.0,356.0,0.0,21858.0,10639405.0,0.2853,4893320.0,3162971.0,1730349.0,78.73
115105,Poland,2021-03-19,2010244.0,25996.0,48807.0,419.0,0.0,22567.0,10724813.0,0.2882,4983494.0,3213724.0,1769770.0,78.73
115106,Poland,2021-03-20,2036700.0,26456.0,49159.0,352.0,0.0,23293.0,10811734.0,0.2907,5014167.0,3233998.0,1780169.0,78.73
115107,Poland,2021-03-21,2058550.0,21850.0,49300.0,141.0,0.0,23583.0,10874141.0,0.298,5026182.0,3242462.0,1783720.0,78.73
115108,Poland,2021-03-22,2073129.0,14579.0,49365.0,65.0,0.0,24637.0,10922632.0,0.3014,5077928.0,3289482.0,1788446.0,78.73
115109,Poland,2021-03-23,2089869.0,16740.0,49761.0,396.0,0.0,26075.0,10993720.0,0.3014,5193835.0,3385827.0,1808008.0,78.73
115110,Poland,2021-03-24,2120671.0,30802.0,50340.0,579.0,0.0,26511.0,11088912.0,0.3059,5381726.0,3524209.0,1857517.0,78.73
115111,Poland,2021-03-25,2154821.0,34150.0,50860.0,520.0,0.0,27118.0,11190985.0,0.3092,0.0,0.0,0.0,78.73
115112,Poland,2021-03-26,2189966.0,35145.0,51305.0,445.0,0.0,27779.0,11297602.0,0.3138,5755551.0,3785646.0,1969905.0,78.73
115113,Poland,2021-03-27,2221725.0,31759.0,51753.0,448.0,0.0,28574.0,11397901.0,0.3157,0.0,0.0,0.0,78.73
115114,Poland,2021-03-28,2250991.0,29266.0,51884.0,131.0,0.0,29071.0,11483912.0,0.3156,5882581.0,3889970.0,1992611.0,78.73
115115,Poland,2021-03-29,2267964.0,16973.0,51932.0,48.0,0.0,29920.0,11538248.0,0.3165,0.0,0.0,0.0,78.73
115116,Poland,2021-03-30,2288826.0,20862.0,52392.0,460.0,0.0,31071.0,11617563.0,0.3189,6081824.0,4062784.0,2019040.0,78.73
115117,Poland,2021-03-31,2321717.0,32891.0,53045.0,653.0,0.0,31311.0,11719687.0,0.3187,6270976.0,4231313.0,2039663.0,78.73
115118,Poland,2021-04-01,2356970.0,35253.0,53665.0,620.0,0.0,31811.0,11828428.0,0.3171,6462769.0,4404565.0,2058204.0,78.73
115119,Poland,2021-04-02,2387511.0,30541.0,54165.0,500.0,0.0,31955.0,11928751.0,0.313,6614819.0,4544816.0,2070003.0,78.73
115120,Poland,2021-04-03,2415584.0,28073.0,54737.0,572.0,0.0,32260.0,12022414.0,0.3104,0.0,0.0,0.0,78.73
115121,Poland,2021-04-04,2438542.0,22958.0,54941.0,204.0,0.0,31927.0,12094143.0,0.3073,6658909.0,4585575.0,2073334.0,78.73
115122,Poland,2021-04-05,2448463.0,9921.0,55005.0,64.0,0.0,32656.0,12133197.0,0.3034,6665384.0,4591351.0,2074033.0,78.73
